user_id,default_flag,age,sex,number_dependents,month_salary,total_loan,sum_real_estate,sum_others,more_90_days_overdue,using_lines_not_secured_personal_assets,number_times_delayed_payment_loan_30_59_days,debt_ratio
3285,0,41,M,1,3400,8,0,8,0,0.02416639,0,0.148485739
10452,0,64,M,0,6000,8,0,8,0,0.047993441,0,0.016163973
12305,0,49,M,0,2167,8,0,8,0,0.286119348,0,0.554428044
12567,0,23,M,0,1200,8,0,8,0,0.640617901,0,0.039966694
12657,0,53,M,0,7833,8,0,8,0,0.08019445,1,0.01876436
17192,0,83,M,0,10500,8,0,8,0,0.003656408,0,0.000285687
17831,0,28,M,1,4773,8,0,8,0,0.668929315,0,0.35169669
18158,0,47,F,1,2756,8,0,8,0,1.43e-05,0,0.018861081
24355,0,64,M,2,6812,8,0,8,0,0.011982701,0,0.003375899
30635,0,32,M,0,16666,8,0,8,0,0.451088022,0,0.027119458
30896,0,37,F,3,2760,8,0,8,0,0.021046019,0,0.250271641
2404,0,34,F,4,6566,8,0,8,0,0.873932774,0,0.288259479
5905,0,72,M,0,3000,8,0,8,0,0.005848781,0,0.004998334
11044,0,68,F,0,3333,8,0,8,0,0.029730197,0,0.013797241
12731,0,47,M,0,2193,8,0,8,0,0.007197952,0,0.005925251
13105,0,74,M,0,8950,8,0,8,0,0.046461767,0,0.01228913
13130,0,29,F,0,1800,8,0,8,0,0.004946848,0,0.600222099
17976,0,46,F,5,13097,8,0,8,0,0.144737588,1,0.086349061
19703,0,32,M,0,10500,8,0,8,0,0.851866966,2,0.110370441
24434,0,39,M,2,2782,8,0,8,0,0.338302127,0,0.265900108
25992,0,42,M,1,4401,8,0,8,0,0.535274582,0,0.214447978
26436,0,26,F,1,1500,8,0,8,0,0.073016708,0,0.385076616
28529,0,41,M,2,1600,8,0,8,0,0.158389441,0,0.454091193
33218,0,41,F,0,2400,8,0,8,0,0.629725005,0,0.598084132
33826,0,63,F,0,6500,8,0,8,0,0.007905299,0,0.002614982
34459,0,30,F,0,5000,8,0,8,0,0.507812056,1,0.072785443
3095,0,56,M,2,9500,8,0,8,0,0.243329561,0,0.141458794
3162,0,35,M,0,2400,8,0,8,0,0.059967082,0,0.179925031
6176,0,27,F,0,4800,8,0,8,0,0.972055888,1,0.065611331
8505,0,23,M,0,600,8,0,8,0,0.045848456,0,0.029950083
10898,1,38,F,2,664,8,0,8,3,1.007420662,1,1.781954887
15197,0,55,M,1,4300,8,0,8,0,0.092176989,0,0.142059986
16885,0,31,M,1,6333,8,0,8,0,0.248291617,0,0.224660562
17033,0,53,F,1,5054,8,0,8,0,0.099714898,0,0.108803165
17871,0,76,M,0,3500,8,0,8,1,0.004539175,0,0.182233648
18152,0,83,M,0,6402,8,0,8,0,0.026263159,0,0.079650164
19127,0,52,M,0,4000,8,0,8,0,0.344866033,2,0.286178455
21530,0,30,F,0,1660,8,0,8,0,0.233108003,0,0.529801325
24656,0,71,F,0,12666,8,0,8,0,0.007596119,0,0.041683114
33304,0,49,F,0,9500,8,0,8,0,0.141769902,0,0.041995579
33632,0,39,M,0,4050,8,0,8,0,0.506947809,0,0.326832881
33843,0,66,M,0,3414,8,0,8,1,0.246092039,0,0.279062958
907,0,71,M,0,4987,8,0,8,0,0.006061436,0,0.001002406
1554,0,46,M,4,5290,8,0,8,0,0.901171053,0,0.425439425
3987,0,80,M,0,5000,8,0,8,0,0.255126114,0,0.218156369
6572,0,27,M,0,4300,8,0,8,0,0.901290674,0,0.128342246
7161,0,26,F,0,3700,8,0,8,0,0.324337831,1,0.122129154
7928,0,64,M,0,3616,8,0,8,0,0.0,0,0.0
13232,0,50,M,0,5000,8,0,8,0,0.203308857,0,0.175564887
14851,0,36,M,2,8290,8,0,8,0,0.176401627,0,0.081654806
17508,0,37,M,0,4167,8,0,8,0,0.548401186,0,0.340690979
21163,0,46,M,3,5542,8,0,8,0,0.597395966,0,0.19321667
22824,0,43,F,3,4200,8,0,8,0,0.261642129,0,0.359438229
23361,0,53,F,4,10250,8,0,8,0,0.065833641,0,0.010828212
32472,0,29,M,1,1677,8,0,8,0,0.972011196,2,0.386769964
33505,0,28,M,0,2240,8,0,8,0,0.34453853,0,0.452476573
2985,0,45,M,3,7083,8,0,8,0,0.469855783,1,0.229813665
6596,0,57,F,0,10000,8,0,8,0,0.034524497,2,0.108789121
7934,0,45,M,2,6254,8,0,8,0,0.653328521,1,0.2882494
10428,0,73,M,0,4000,8,0,8,0,0.005742693,0,0.006498375
11451,0,46,M,1,3000,8,0,8,0,0.114711668,0,0.365878041
13093,0,35,F,0,5381,8,0,8,0,0.050630477,0,0.089557785
13484,0,75,F,0,4333,8,0,8,0,0.016210437,0,0.006922012
14384,0,29,F,1,2200,8,0,8,0,0.722951803,1,0.353021354
16908,0,66,M,2,2225,8,0,8,0,0.000921041,0,0.103324349
19380,0,77,M,0,2500,8,0,8,0,0.095390267,0,0.104758097
19900,0,72,M,0,6500,8,0,8,0,0.016033621,0,0.03645593
21967,0,77,M,0,7077,8,0,8,0,0.0,0,0.0
30278,0,40,F,3,3374,8,0,8,0,0.500798014,2,0.361481481
31824,0,56,F,0,10500,8,0,8,0,0.017471737,0,0.001714122
34938,0,55,F,0,6916,8,0,8,0,0.041743566,0,0.122018216
12185,0,30,M,0,6400,8,0,8,0,0.99749096,0,0.13638494
13715,0,59,M,0,2750,8,0,8,0,0.0715815,0,0.090512541
19033,0,50,F,1,8723,8,0,8,0,0.000614262,0,0.0
20832,0,74,M,0,6547,8,0,8,0,0.040086087,0,0.012370189
25008,0,26,M,0,7000,8,0,8,0,0.683330953,1,0.097414655
25668,0,62,M,0,3971,8,0,8,0,0.994727752,0,0.402064451
29315,0,64,M,0,5889,8,0,8,0,0.002131837,0,0.000848896
31095,0,47,M,0,8000,8,0,8,0,0.011732942,0,0.095988001
6013,0,29,F,0,1500,8,0,8,1,0.75444911,2,0.927381746
6894,0,88,M,0,7000,8,0,8,0,0.06603166,0,0.113555206
8439,0,39,F,1,10000,8,0,8,0,0.206986201,0,0.143285671
12737,0,57,M,2,3900,8,0,8,0,0.274786156,0,0.069725711
14683,0,61,M,0,5710,8,0,8,0,0.902336589,0,0.149886185
20124,0,62,F,4,16098,8,0,8,0,0.710832171,2,0.038573824
20581,0,44,F,0,6000,8,0,8,0,0.797485163,0,0.151808032
25361,0,64,F,0,4166,8,0,8,0,0.480520342,0,0.155987521
25836,0,47,F,1,4300,8,0,8,0,0.178393247,0,0.046035806
26927,0,63,M,0,4677,8,0,8,0,0.713602918,0,0.206498504
30729,0,68,M,0,2800,8,0,8,0,0.150034322,0,0.152802571
31284,0,54,F,2,4200,8,0,8,0,0.030580216,0,0.020709355
1146,0,78,F,1,5100,8,0,8,0,0.001165252,0,0.104097236
2584,0,77,F,0,8333,8,0,8,0,0.02945308,0,0.004559635
11359,0,53,F,0,2837,8,0,8,0,0.329078919,0,0.289640592
12004,0,29,F,3,4500,8,0,8,0,0.365246651,0,0.172406132
14741,0,41,F,0,8608,8,0,8,0,0.252334755,0,0.152282495
15180,0,72,M,0,10166,8,0,8,0,0.010143838,0,0.004917872
15786,0,83,F,0,7025,8,0,8,0,0.085608799,0,0.024480501
18435,0,46,M,0,18333,8,0,8,0,0.0,0,0.029017127
19307,0,45,M,3,8811,8,0,8,0,0.054232894,0,0.013617794
22685,0,69,M,0,5000,8,0,8,0,0.113229559,0,0.123175365
23669,0,47,M,1,6950,8,0,8,0,0.069231303,0,0.112357934
26584,0,28,F,1,6700,8,0,8,0,0.029070503,0,0.183405462
30955,0,37,M,0,3720,8,0,8,0,0.086271146,0,0.220370868
31893,0,63,F,1,7083,8,0,8,0,0.047886229,0,0.06959345
32444,0,30,F,0,4000,8,0,8,0,0.512593732,0,0.100224944
34640,0,38,M,1,5000,8,0,8,0,0.042471977,0,0.079184163
4214,0,44,M,0,2350,8,0,8,0,0.212667612,1,0.061675883
4243,0,51,M,0,7950,8,0,8,0,0.089691753,0,0.007797761
5555,0,46,M,2,3553,8,0,8,0,0.09352454,0,0.277152504
7335,0,34,M,0,9200,8,0,8,0,0.381184753,0,0.060971634
9389,0,78,M,0,4200,8,0,8,0,0.25566146,0,0.079266841
10403,0,49,M,0,4800,8,0,8,0,0.0,0,0.029785461
10523,0,29,M,0,7166,8,0,8,1,0.418837675,0,0.148318683
11833,0,33,F,0,5811,8,0,8,0,2.523099713,0,0.201135582
13772,0,37,M,0,8171,8,0,8,0,0.045683524,0,0.011992168
14545,0,29,M,0,2300,8,0,8,0,0.249008508,0,0.275097784
16426,0,75,F,0,3895,8,0,8,0,0.576936995,0,0.522843943
17515,0,48,M,0,1500,8,0,8,0,0.277744451,0,0.422385077
17882,0,26,M,0,3725,8,0,8,0,0.078203119,0,0.025764895
18293,0,66,F,0,2123,8,0,8,0,0.16420752,1,0.187853107
19993,0,47,F,1,2252,8,0,8,0,0.217812197,0,0.474478473
20532,0,50,M,2,4622,8,0,8,0,0.052528161,0,0.075492105
20834,0,36,M,0,1400,8,0,8,0,0.0,1,0.232690935
22854,0,38,M,0,5222,8,0,8,0,0.34391663,0,0.440551407
27504,0,65,F,1,6950,8,0,8,0,0.055357786,0,0.028341246
30673,0,73,F,0,3687,8,0,8,0,0.221250481,3,0.389370933
31425,0,49,M,0,2880,8,0,8,0,0.345925641,0,0.499479347
34182,0,44,M,1,5254,8,0,8,0,0.586083026,1,0.314176974
2524,0,39,F,2,3500,8,0,8,0,0.007078857,1,0.252213653
5510,0,87,F,1,7200,8,0,8,0,0.074374523,0,0.011942786
9801,0,24,F,0,3500,8,0,8,0,0.049944068,0,0.019137389
11624,0,35,F,0,2631,8,0,8,0,0.449892883,0,0.213905775
19822,0,62,M,0,2050,8,0,8,0,0.880013332,0,0.138469039
21272,0,29,M,0,734,8,0,8,0,0.358480084,0,1.929251701
24435,0,33,M,1,4000,8,0,8,0,0.30594322,0,0.255186203
28399,0,28,F,0,2240,8,0,8,0,0.903319744,1,0.136099955
30386,0,61,F,0,7520,8,0,8,0,0.0205367,0,0.00252626
34003,0,56,M,0,1667,8,0,8,1,0.0,0,0.173860911
35003,0,48,M,3,6458,8,0,8,0,0.128258779,1,0.070444341
924,0,90,F,0,3473,8,0,8,0,0.026334761,0,0.005181347
1071,0,76,M,0,2700,8,0,8,0,0.005562133,0,0.140318401
7986,0,42,F,0,7000,8,0,8,0,0.859067114,0,0.117983145
20386,0,32,F,0,2904,8,0,8,0,0.99160112,0,0.234423408
22075,0,38,M,1,3975,8,0,8,0,0.10313191,0,0.223843058
23708,0,78,M,0,1500,8,0,8,0,0.012499805,0,0.023317788
23864,0,67,F,0,3759,8,0,8,0,0.0,0,0.006914894
25405,0,43,M,1,3000,8,0,8,0,0.0,0,0.0
26586,0,74,F,0,6575,8,0,8,0,0.549649058,0,0.255018248
27754,0,31,M,1,3666,8,0,8,0,0.538059532,0,0.128715571
29414,0,67,M,1,5900,8,0,8,0,0.278403185,0,0.16505677
31808,0,75,M,0,5401,8,0,8,0,0.346232688,0,0.248981859
32436,0,71,F,0,3467,8,0,8,0,0.037780966,0,0.230968858
33841,0,33,F,0,4000,8,0,8,0,0.154103943,0,0.146463384
35868,0,33,M,4,3279,8,0,8,0,0.08035581,0,0.159146341
3610,0,44,F,0,4305,8,0,8,0,0.138255881,0,0.153042267
4251,0,30,M,0,2791,8,0,8,0,0.103712371,0,0.010386819
5348,0,37,M,0,501,8,0,8,0,0.890671222,0,2.260956175
8185,0,32,M,3,2952,8,0,8,0,0.398189569,0,0.503894345
8566,0,51,F,0,5000,8,0,8,0,0.71035747,0,0.235552889
10658,0,69,F,0,4417,8,0,8,0,0.07394746,0,0.174287008
10754,0,56,M,1,4435,8,0,8,0,0.425188951,1,0.07754734
13450,0,79,F,0,4210,8,0,8,0,0.050740515,0,0.021610069
15582,0,52,M,3,7000,8,0,8,0,0.668733251,0,0.106984716
18204,0,45,F,0,4900,8,0,8,1,0.90412783,0,0.028565599
19471,0,28,M,0,3250,8,0,8,0,0.595727038,0,0.28422024
25024,0,31,F,0,7600,8,0,8,0,0.214783821,0,0.092882515
25927,0,72,M,1,6250,8,0,8,0,0.331426257,0,0.182690769
33983,0,27,M,0,5000,8,0,8,0,0.025997524,2,0.116776645
38,0,67,F,0,4453,8,0,8,0,0.190081662,0,0.075886843
3476,0,79,F,1,3083,8,0,8,0,0.040567053,0,0.415045396
8980,0,33,M,3,6318,8,0,8,0,0.615746181,0,0.191644248
13748,0,28,M,0,3949,8,0,8,0,0.748726463,1,0.285063291
13861,0,46,F,2,5181,8,0,8,0,0.421840238,1,0.186414512
15386,0,72,F,0,6000,8,0,8,0,0.022158227,0,0.001666389
23553,1,51,F,0,3400,8,0,8,1,0.948305291,1,0.171420171
24825,0,45,M,0,4000,8,0,8,0,0.577288913,0,0.347913022
29648,0,55,M,0,6000,8,0,8,2,0.823696051,0,0.271954674
29865,0,63,M,0,6850,8,0,8,0,0.023677513,0,0.016347978
31018,0,34,F,0,2916,8,0,8,0,0.96336791,0,0.249571478
34926,0,51,F,0,5200,8,0,8,1,0.043526569,0,0.08056143
1662,1,37,M,3,7340,8,0,8,2,0.931030296,2,0.199019207
2767,0,35,M,0,5546,8,0,8,0,0.060321283,0,0.123309897
2984,0,79,F,0,2000,8,0,8,0,0.010468992,0,0.003498251
3734,0,41,M,0,8500,8,0,8,0,0.65512087,0,0.146806258
7848,0,55,M,0,1473,8,0,8,0,0.399056286,1,0.39348711
12932,0,63,M,0,6916,8,0,8,0,0.021773491,0,0.004481712
17109,0,45,M,0,7741,8,0,8,0,0.013406853,0,0.005941617
18067,0,30,M,0,3500,8,0,8,0,0.49606995,0,0.446729506
19463,0,70,M,0,3419,8,0,8,0,0.366960279,0,0.151461988
21078,0,29,F,0,1500,8,0,8,0,0.009222406,0,0.229180546
21858,0,29,F,0,4300,8,0,8,1,0.966804426,1,0.227621483
22720,0,40,M,0,5683,8,0,8,0,0.438850485,1,0.173293455
25791,0,85,M,0,17000,8,0,8,0,0.388906111,0,0.089347685
27017,0,54,M,1,6500,8,0,8,0,0.41743918,0,0.219658514
27559,0,51,F,1,20000,8,0,8,0,0.807498866,0,0.171441428
31189,0,51,M,4,3463,8,0,8,0,0.079457795,0,0.022517321
32146,0,67,F,0,10500,8,0,8,0,0.050115831,0,0.008570612
33249,0,45,M,2,5700,8,0,8,0,0.087279756,0,0.10875285
35320,0,37,M,1,8025,8,0,8,0,0.723579467,0,0.224520309
35456,0,64,F,0,7500,8,0,8,0,0.08879369,0,0.029729369
1186,0,82,F,0,6000,8,0,8,0,0.02038773,0,0.009665056
3432,0,44,M,0,4200,8,0,8,0,1.003124609,0,0.393477743
4486,0,57,F,1,4086,8,0,8,0,0.130084996,1,0.169317348
7646,0,58,F,0,5000,8,0,8,0,0.010598534,0,0.00359928
8051,0,49,M,0,2958,8,0,8,0,0.074883342,0,0.047651234
16309,0,53,M,1,2366,8,0,8,0,1.047028328,1,0.427545416
16959,0,36,F,3,5400,8,0,8,0,0.906334085,1,0.182188484
18605,0,29,M,0,2578,8,0,8,0,0.27389087,0,0.191159364
18767,0,71,M,0,8795,8,0,8,0,0.030685423,1,0.126307412
19983,0,28,M,0,3000,8,0,8,0,0.0,5,0.250583139
21290,0,51,F,3,2784,8,0,8,0,0.647167057,0,0.50448833
22639,0,42,F,1,6000,8,0,8,0,0.26367926,0,0.117147142
23359,0,62,F,1,6600,8,0,8,1,0.125315353,0,0.030904408
28030,0,68,F,0,5586,8,0,8,0,0.133647767,0,0.0356184
31168,0,74,M,0,2000,8,0,8,0,0.02379224,0,0.023988006
31691,0,29,M,1,7968,8,0,8,0,0.481549743,0,0.055841385
35949,0,33,M,0,8000,8,0,8,0,0.074159215,0,0.195225597
1526,0,38,F,2,7083,8,0,8,0,0.015704125,0,0.141304348
5792,0,52,M,1,5598,8,0,8,0,0.083561599,1,0.161100196
5855,0,75,M,0,6982,8,0,8,0,0.053993079,0,0.015322927
9751,0,40,M,1,2795,8,0,8,0,0.0,0,0.266094421
12727,0,61,M,1,2395,8,0,8,0,0.960577457,0,0.176126878
14973,0,28,F,0,2083,8,0,8,0,0.902763889,2,0.626199616
21192,0,80,M,1,20833,8,0,8,0,0.0,1,0.12844389
22018,0,50,F,0,4660,8,0,8,0,0.02540073,0,0.013516413
27132,0,40,M,0,6667,8,0,8,0,0.887927645,0,0.144721056
28481,0,68,F,0,2991,8,0,8,0,0.090558492,0,0.185160428
33088,0,27,M,1,2000,8,0,8,0,1.003094501,2,0.089455272
35823,0,37,M,0,2000,8,0,8,0,0.020789907,0,0.021989005
1113,0,65,F,0,10395,8,0,8,0,0.007985295,0,0.001731435
1449,0,39,M,1,4885,8,0,8,0,0.465035084,0,0.182562423
2753,0,69,F,0,7334,8,0,8,0,0.06697405,0,0.013769598
2955,0,55,M,2,15000,8,0,8,0,0.18479664,0,0.080061329
3859,1,51,F,2,4333,8,0,8,1,1.171502257,2,0.295800646
4089,0,29,M,0,1726,8,0,8,0,0.910908954,1,0.917776491
5032,0,59,M,1,8879,8,0,8,0,0.295453549,0,0.222184685
5603,0,37,M,3,8333,8,0,8,0,0.784405352,0,0.21550276
6254,1,41,M,1,4500,8,0,8,2,0.924025325,4,0.549655632
8614,0,71,M,0,6500,8,0,8,0,0.031790989,0,0.085679126
9101,0,27,F,0,4500,8,0,8,0,0.151418958,1,0.154187958
9131,0,65,M,1,13200,8,0,8,0,0.049620281,0,0.0206045
11442,0,29,M,0,3000,8,0,8,0,0.095218817,0,0.430523159
11849,0,73,M,0,7936,8,0,8,0,0.003942737,0,0.063752047
12804,0,28,F,0,8100,8,0,8,0,0.006441151,0,0.030613505
13625,0,29,M,2,4500,8,0,8,0,0.84751773,1,0.170184403
13872,0,58,M,0,4664,8,0,8,0,0.900328508,0,0.221650589
13891,0,52,M,2,4118,8,0,8,0,0.644622197,0,0.150764749
19470,0,59,F,1,8916,8,0,8,0,0.066859481,0,0.012335987
23816,0,41,F,2,3200,8,0,8,0,0.162153959,0,0.26710403
25619,0,80,F,0,1826,8,0,8,0,0.023880733,0,0.016967707
27591,0,33,M,0,3000,8,0,8,0,0.226259375,0,0.065978007
27705,0,33,M,0,2500,8,0,8,0,0.841543897,0,0.43502599
28058,0,49,F,0,4999,8,0,8,0,0.153776893,0,0.1486
29529,0,44,M,0,5166,8,0,8,0,0.290122203,2,0.213857171
30823,0,46,M,4,5200,8,0,8,0,0.130948919,1,0.161315132
35079,0,49,F,3,5500,8,0,8,0,0.020581444,0,0.005998909
5168,0,66,M,0,6600,8,0,8,0,0.288225226,0,0.128313892
8733,0,62,F,0,3560,8,0,8,0,0.056514306,0,0.01432182
11360,0,61,M,0,5000,8,0,8,0,0.313797824,0,0.082783443
11924,0,71,F,0,1800,8,0,8,0,0.100603451,0,0.069405886
15621,0,84,F,0,2000,8,0,8,0,0.065096745,0,0.035982009
17511,0,40,M,1,5524,8,0,8,0,0.015739905,0,0.262262443
17843,0,30,M,0,3000,8,0,8,0,0.282692564,0,0.326224592
25565,0,45,M,1,6791,8,0,8,0,0.260733704,0,0.267078916
27222,0,56,M,0,2701,8,0,8,1,0.853985793,2,0.159141377
28044,0,56,F,0,2900,8,0,8,2,0.015160679,3,0.112375043
33563,0,72,M,0,1714,8,0,8,0,0.078590308,0,0.007580175
3978,0,38,F,3,6048,8,0,8,0,0.101252917,0,0.187799636
4397,0,60,M,0,4139,8,0,8,0,0.752474918,0,0.196859903
5967,0,31,M,0,2500,8,0,8,0,0.946727938,0,0.725709716
7453,0,35,F,0,2666,8,0,8,0,0.937306893,0,0.215223097
9017,0,35,M,2,5000,8,0,8,0,0.613650413,0,0.25934813
9381,0,58,F,0,1250,8,0,8,0,0.240464345,2,0.242206235
10319,0,44,F,3,1500,8,0,8,0,0.050803945,0,0.487008661
13035,0,71,M,0,4500,8,0,8,0,0.001223695,0,0.000222173
15124,0,35,F,0,3820,8,0,8,0,0.063053997,0,0.025647736
15184,0,50,F,0,3021,8,0,8,0,0.6525909,3,0.236929186
17281,0,57,F,0,4808,8,0,8,0,0.701316843,0,0.310875442
18811,0,32,M,0,7900,8,0,8,0,0.0,0,0.185546133
21889,0,62,M,0,6086,8,0,8,0,0.78630619,0,0.189091506
34086,0,45,F,2,400,8,0,8,0,0.002780523,0,0.890274314
35816,0,59,F,0,7500,8,0,8,0,0.510573193,4,0.155579256
376,0,55,F,2,5000,8,0,8,0,0.287817141,0,0.183763247
1137,0,63,M,1,19200,8,0,8,0,0.094132998,0,0.037445966
13245,0,89,M,0,9333,8,0,8,0,0.490787513,0,0.189415042
15980,0,35,M,0,4663,8,0,8,0,0.662187265,1,0.275085763
16538,0,28,F,0,2300,8,0,8,0,0.330409128,0,0.373750543
17507,0,67,M,0,2195,8,0,8,0,0.225414504,0,0.586520947
17588,0,79,M,0,10500,8,0,8,0,0.035078982,0,0.004951909
17652,0,53,M,3,3167,8,0,8,0,0.0,0,0.449494949
19288,0,74,M,1,2433,8,0,8,0,0.0,0,0.109285127
22883,0,61,M,0,1750,8,0,8,0,0.470618791,1,0.377498572
23459,0,54,F,1,5444,8,0,8,0,0.921933391,0,0.442975207
25776,0,49,F,1,5281,8,0,8,1,0.647721292,2,0.266565695
26084,0,82,F,0,4583,8,0,8,0,0.034745989,0,0.015924956
32030,0,34,F,0,2158,8,0,8,0,0.098990101,0,0.389995368
219,0,34,F,0,1800,8,0,8,0,0.307807683,0,0.118822876
1126,0,32,F,1,3650,8,0,8,0,0.9999999,0,0.424541222
2294,0,70,M,0,3000,8,0,8,0,0.283178477,1,0.328223925
3150,0,65,F,0,6913,8,0,8,0,0.114956707,0,0.04150998
6782,0,32,M,0,1016,8,0,8,0,0.00540644,0,0.381514258
15395,0,34,M,0,4500,8,0,8,0,0.172989824,0,0.081315263
16811,0,63,M,0,6427,8,0,8,0,0.001093731,0,0.000777847
19219,0,27,F,0,4331,8,0,8,0,0.9279838,0,0.302400739
19589,0,33,M,0,3933,8,0,8,0,0.023645102,0,0.141586172
21432,0,58,M,0,1279,8,0,8,0,0.0,0,0.265625
25274,0,38,M,2,7982,8,0,8,0,0.358604541,0,0.296379807
28785,0,38,M,0,2276,8,0,8,0,0.991715469,0,0.344751866
30675,0,67,M,0,1400,8,0,8,0,0.438432266,2,1.564596717
34542,0,63,M,1,25000,8,0,8,0,0.548598204,3,0.221471141
34566,0,59,F,1,4600,8,0,8,0,0.442160283,0,0.31188872
204,0,34,F,1,4810,8,0,8,1,0.547211731,0,0.175431303
5987,0,72,M,0,5216,8,0,8,0,0.026337091,0,0.064596511
10114,0,29,M,2,7900,8,0,8,0,0.32398664,0,0.126692824
10709,0,37,M,0,6250,8,0,8,0,0.525644627,1,0.184450488
18410,0,73,F,0,3000,8,0,8,0,0.036353725,0,0.020993002
21140,0,31,M,0,2500,8,0,8,0,0.0,1,0.111955218
22462,0,68,M,0,5900,8,0,8,0,0.059130801,0,0.022538553
28615,0,50,M,3,6500,8,0,8,0,0.953245349,0,0.131364405
33115,0,40,M,0,6500,8,0,8,0,0.69234638,0,0.107829565
33407,0,27,M,0,1300,8,0,8,0,0.9999999,0,0.328977709
34439,0,49,F,4,2400,8,0,8,0,0.24891534,2,0.308621408
230,0,63,F,1,7427,8,0,8,0,0.12344773,0,0.072428648
1647,0,88,M,0,9763,8,0,8,0,0.00583101,0,0.001945924
2366,0,29,F,1,3000,8,0,8,0,1.00619876,0,0.436854382
2832,0,62,M,0,6400,8,0,8,0,0.038774376,0,0.012654273
3179,0,28,F,0,1548,8,0,8,0,2.124728379,2,0.589412524
7551,0,45,M,0,7166,8,0,8,0,0.652722211,0,0.16073671
11250,0,50,F,1,2800,8,0,8,1,0.910802973,2,0.548018565
13492,1,63,M,0,2200,8,0,8,2,0.331111323,2,0.290322581
15553,0,41,F,2,7500,8,0,8,0,0.00033928,0,0.0
15932,0,48,M,4,150000,8,0,8,0,0.00689931,0,0.017706549
23144,0,27,F,0,3000,8,0,8,0,0.604697651,0,0.132289237
23978,0,47,F,3,4500,8,0,8,1,0.341083606,1,0.172850478
30682,0,36,M,2,5100,8,0,8,0,0.4700699,0,0.403058224
35379,0,50,F,1,9200,8,0,8,0,0.590996286,0,0.121508532
3826,0,51,F,1,2026,8,0,8,0,0.0037667,0,0.00098668
6581,0,29,F,1,2250,8,0,8,0,0.016790967,0,0.236339405
7754,0,63,M,0,8466,8,0,8,0,0.0,0,0.0
8143,0,31,M,0,2500,8,0,8,0,0.105507098,0,0.209516194
9080,0,69,M,0,1241,8,0,8,0,0.005642143,0,0.284219002
9441,0,46,F,2,2600,8,0,8,1,0.005841295,1,0.247597078
14820,0,54,M,1,25000,8,0,8,0,0.124054279,0,0.08599656
15754,0,30,M,1,5700,8,0,8,0,0.966787409,0,0.268198562
16622,0,27,M,0,4300,8,0,8,2,0.690514829,0,0.315275517
17019,0,34,F,0,4000,8,0,8,0,0.028690773,0,0.140214946
17723,0,42,M,5,4667,8,0,8,0,0.847496053,0,0.316623822
19141,0,45,F,2,5250,8,0,8,0,0.314808095,1,0.064178252
20358,0,71,F,1,3500,8,0,8,0,0.025449074,0,0.082547843
28940,0,34,M,0,9000,8,0,8,0,0.286812058,0,0.070103322
29108,0,33,M,0,1534,8,0,8,0,0.42067006,0,1.321824104
30198,0,39,F,0,3801,8,0,8,0,0.372609475,1,0.250920568
30290,0,58,F,1,4875,8,0,8,0,0.917908209,1,0.224159147
31327,0,40,M,0,5166,8,0,8,0,0.833070188,1,0.141087672
33707,0,77,M,0,2039,8,0,8,0,0.754334962,0,0.908823529
2172,0,55,M,0,9255,8,0,8,0,0.164515597,1,0.064498704
8117,0,63,M,0,6000,8,0,8,0,0.006344936,0,0.002166306
8360,0,56,M,0,8365,8,0,8,0,0.017875504,0,0.009442984
8910,0,41,F,0,3333,8,0,8,0,0.157354532,0,0.136772645
12437,0,37,M,0,3200,8,0,8,1,0.978007331,1,0.373320837
14115,0,77,M,0,2000,8,0,8,0,0.004841031,0,0.004497751
16033,0,57,F,0,1600,8,0,8,0,0.709184494,0,0.527170518
17328,0,32,M,0,6521,8,0,8,0,0.136149924,0,0.099816007
17642,0,28,M,0,5000,8,0,8,0,0.0,0,0.235952809
19274,0,62,M,1,5150,8,0,8,2,0.938261645,3,0.420695011
23425,0,42,M,0,1017,8,0,8,0,0.031519455,0,1.05108055
23680,0,25,M,0,4100,8,0,8,0,0.504922471,0,0.064374543
23999,0,53,F,0,5550,8,0,8,0,0.00627401,0,0.001621329
25351,0,37,M,2,4440,8,0,8,0,0.170330025,0,0.172934024
26543,0,63,M,0,664,8,0,8,0,0.100372238,0,0.618045113
27105,0,88,M,0,9433,8,0,8,0,0.000267107,0,0.0
32204,0,73,F,0,550,8,0,8,0,0.031228367,0,0.4646098
32765,0,57,M,1,1800,8,0,8,0,0.466714153,0,0.258189895
33634,0,28,M,0,1600,8,0,8,0,0.492786745,0,0.277326671
33718,0,31,F,0,2420,8,0,8,0,0.863712096,0,0.254440314
2719,1,54,F,0,4000,8,0,8,1,0.589174118,4,0.353911522
5384,0,27,F,0,3000,8,0,8,0,0.0,0,0.288570477
10272,0,69,M,0,1100,8,0,8,0,0.042654339,0,0.034514078
13672,0,32,M,0,3500,8,0,8,0,0.649223385,2,0.283633248
14189,0,26,M,0,83,8,0,8,0,0.067418552,0,1.261904762
14415,0,47,M,4,4060,8,0,8,1,0.720978954,0,0.275055405
18926,0,39,F,0,3637,8,0,8,0,0.857033051,0,0.141561297
20166,0,56,F,3,6083,8,0,8,0,0.941009408,2,0.223208416
20702,0,63,M,0,5579,8,0,8,0,0.049164604,0,0.030824373
22279,0,30,F,0,4750,8,0,8,0,0.027669948,0,0.376973269
25629,0,47,M,0,2550,8,0,8,0,0.018788485,0,0.132889063
28236,0,32,F,2,5700,8,0,8,3,0.767854417,2,0.456411156
