user_id,default_flag,age,total_loan,sum_real_estate,sum_others,more_90_days_overdue,month_salary,delayed_30_59,dependents,limite_credito,relacion_deudas_patrimonio,cuartil_age,cuartil_total_loan,cuartil_sum_others,cuartil_sum_real_estate,cuartil_more_90_days_overdue,cuartil_month_salary,cuartil_delayed_30_59,cuartil_limite_credito,cuartil_relacion_deudas_patrimonio
22320,0,46,9,2,7,0,5925,0,2,8,38,2,3,3,4,1,2,4,2,3
34463,0,42,7,2,5,1,3177,1,2,0,38,2,2,2,4,4,1,4,1,3
3355,0,54,23,2,21,0,17819,1,2,86,38,3,4,4,4,4,4,4,4,3
7003,0,62,19,2,17,0,15846,0,0,8,38,3,4,4,4,4,4,1,2,3
23980,0,43,5,1,4,0,4850,0,1,63,39,2,2,1,3,1,2,1,4,3
35879,0,56,9,0,9,0,3100,0,0,25,39,3,3,3,1,1,1,1,3,3
13211,0,34,6,0,6,0,4733,0,0,92,39,1,2,2,1,3,2,4,4,3
16598,0,40,9,2,7,0,5960,1,3,13,40,1,3,3,4,3,2,4,2,3
33181,0,41,12,4,8,0,14000,0,5,52,40,1,4,3,4,1,4,1,3,3
24303,0,41,3,2,1,0,5655,0,2,120,40,1,1,1,4,1,2,1,4,3
29000,0,45,5,1,4,0,6400,0,0,15,40,2,1,2,2,4,2,1,3,3
19185,0,46,15,2,13,0,10583,0,3,23,40,2,4,4,4,4,4,4,3,3
32652,0,61,9,1,8,0,3791,0,0,6,40,3,3,3,2,1,1,1,2,3
5458,0,42,9,1,8,0,6566,1,0,42,40,2,3,3,3,3,2,4,3,3
15260,0,73,8,2,6,0,12931,0,0,17,41,4,3,2,4,3,4,4,3,3
24901,0,50,13,0,13,0,5000,0,0,36,41,2,4,4,2,4,2,2,3,3
6076,0,44,12,1,11,0,8137,0,1,99,41,2,4,4,2,2,4,2,4,3
3748,0,65,12,1,11,0,5450,0,1,53,41,4,4,4,3,1,2,2,3,3
33783,0,61,16,2,14,0,11666,1,1,2,41,3,4,4,4,1,4,4,1,3
1265,0,53,6,1,5,0,5527,3,0,75,42,3,2,2,2,1,2,4,4,3
27320,0,28,6,0,6,0,1700,0,0,95,42,1,2,2,1,3,1,1,4,3
22489,0,51,7,1,6,1,3800,0,1,39,42,2,2,2,3,4,1,3,3,3
7571,0,43,4,1,3,0,5992,0,0,9,43,2,1,1,3,2,2,2,2,3
2693,0,78,26,2,24,0,4588,0,0,7,43,4,4,4,4,1,2,2,2,3
31995,0,72,10,2,8,0,4012,0,0,1,43,4,3,3,4,3,2,2,1,3
28186,0,54,15,2,13,0,9000,0,1,62,43,3,4,4,4,2,4,1,4,3
15445,0,62,16,3,13,0,15000,1,3,47,43,3,4,4,4,2,4,4,3,3
783,0,36,8,1,7,0,5900,0,0,21,44,1,3,3,3,1,2,3,3,3
19140,0,56,8,2,6,0,4083,0,1,11,44,3,3,2,4,4,2,3,2,3
19804,0,40,9,1,8,0,4200,0,1,79,45,1,3,3,3,2,2,1,4,3
32538,0,58,8,2,6,0,6916,0,0,0,45,3,3,2,3,2,3,2,1,3
20298,0,48,8,1,7,0,7775,0,0,4,46,2,3,3,3,2,4,1,2,3
8864,0,46,20,2,18,0,4000,0,1,12,46,2,4,4,4,3,1,1,2,3
22062,0,48,15,3,12,0,7200,1,1,36,47,2,4,4,4,2,3,4,3,3
7845,0,53,12,2,10,0,5750,0,0,90,47,3,4,3,4,1,2,3,4,3
2555,0,43,11,1,10,0,5112,0,0,22,48,2,3,3,3,2,2,3,3,3
13677,0,53,18,7,11,0,26000,0,1,35,48,3,4,4,4,3,4,1,3,3
33211,0,51,12,3,9,0,5894,0,3,0,49,2,4,3,4,4,2,2,1,3
8515,1,31,7,0,7,1,3000,3,2,77,49,1,2,3,1,4,1,4,4,3
29756,0,46,15,2,13,0,5416,0,1,39,49,2,4,4,4,1,2,2,3,3
22572,0,30,6,0,6,0,2000,1,0,90,51,1,2,2,2,1,1,4,4,3
439,0,58,6,3,3,0,6750,0,2,7,51,3,2,1,4,2,3,3,2,3
19630,1,41,4,1,3,1,3600,2,1,120,52,1,1,1,2,4,1,4,4,3
27708,0,45,10,1,9,0,6200,2,1,81,53,2,3,3,3,4,2,4,4,3
848,0,57,9,1,8,0,5930,0,0,21,53,3,3,3,3,2,2,1,3,3
29540,0,28,8,2,6,0,4900,0,1,0,54,1,3,2,4,2,2,1,1,3
19697,0,40,11,1,10,0,4700,1,1,48,55,1,3,4,3,2,2,4,3,3
33468,0,49,9,1,8,0,6576,2,3,88,55,2,3,3,2,1,2,4,4,3
11278,0,68,13,3,10,0,8000,1,0,15,56,4,4,3,4,1,4,4,3,3
8903,0,43,10,2,8,0,7358,0,0,1,57,2,3,3,3,4,3,3,1,3
10849,0,50,20,1,19,0,6000,0,0,51,58,2,4,4,3,4,2,3,3,3
1192,0,49,9,1,8,0,7700,0,0,91,58,2,3,3,3,2,4,2,4,3
18094,0,41,17,3,14,0,5500,0,2,1,59,1,4,4,4,4,2,3,1,3
23981,0,65,12,1,11,0,2996,3,0,34,59,4,4,4,2,2,1,4,3,3
23044,0,23,3,0,3,0,898,0,0,25,60,1,1,1,1,4,1,1,3,3
24332,0,33,8,2,6,0,4500,1,4,93,61,1,3,2,4,2,2,4,4,3
20504,0,67,14,2,12,0,7030,0,2,58,61,4,4,4,3,2,3,4,4,3
3723,0,40,6,2,4,0,3065,1,0,71,62,1,2,2,4,1,1,4,4,3
22230,0,37,6,1,5,0,2000,1,1,33,64,1,2,2,2,4,1,4,3,3
31974,0,54,11,2,9,0,11100,0,0,6,64,3,3,3,4,4,4,1,2,3
4766,0,65,15,1,14,0,3316,1,0,99,64,4,4,4,3,3,1,4,4,3
35226,0,47,15,1,14,0,4606,0,0,29,64,2,4,4,3,2,2,3,3,3
6175,0,44,9,2,7,0,8000,0,1,6,65,2,3,3,4,1,4,3,2,3
8654,1,44,5,1,4,1,2833,3,4,98,67,2,2,1,3,4,1,4,4,3
5426,0,38,15,4,11,0,7250,0,2,120,67,1,4,4,4,3,3,3,4,3
30059,0,32,8,2,6,0,6250,0,1,73,68,1,2,2,4,1,2,1,4,3
30345,0,38,13,2,11,0,3425,0,1,96,71,1,4,4,3,3,1,1,4,3
27308,0,84,9,2,7,0,3100,0,0,3,71,4,3,3,4,3,1,3,2,3
26938,0,53,7,3,4,0,9506,0,1,49,72,3,2,1,4,1,4,2,3,3
24735,0,55,25,2,23,0,4816,0,0,27,73,3,4,4,4,3,2,3,3,3
12574,0,62,4,1,3,0,1800,0,0,13,73,3,1,1,3,3,1,2,2,3
13714,0,47,7,1,6,0,4237,0,2,25,73,2,2,2,3,1,2,3,3,3
16058,0,36,7,2,5,0,3100,1,3,39,73,1,2,2,4,4,1,4,3,3
33246,0,62,7,1,6,0,4335,0,0,3,76,3,2,2,2,4,2,3,2,3
10026,0,43,7,2,5,0,6833,0,0,4,76,2,2,2,4,4,3,2,2,3
2440,0,25,6,0,6,0,820,0,0,42,77,1,2,2,1,4,1,3,3,3
29539,0,48,7,1,6,0,2200,0,2,45,77,2,2,2,3,1,1,2,3,3
13841,0,45,33,4,29,0,8091,0,0,16,79,2,4,4,4,3,4,1,3,3
21623,0,48,15,2,13,0,4666,0,0,37,79,2,4,4,4,4,2,4,3,3
10664,0,39,9,1,8,0,3733,0,3,87,79,1,3,3,3,3,1,2,4,3
8907,0,35,16,2,14,0,9750,0,2,120,82,1,4,4,4,1,4,4,4,4
4876,0,36,24,2,22,0,4000,0,2,23,83,1,4,4,4,2,2,2,3,4
27286,0,53,12,1,11,0,6739,0,0,19,86,3,4,4,3,4,3,2,3,4
6920,1,67,14,3,11,0,8100,5,0,73,88,4,4,4,4,1,4,4,4,4
31305,0,40,8,1,7,0,3833,0,2,64,92,1,2,3,2,4,1,3,4,4
18221,0,43,6,2,4,0,10000,0,2,2,95,2,2,1,4,2,4,2,1,4
20315,0,59,28,1,27,0,4524,0,2,41,99,3,4,4,3,1,2,1,3,4
33526,0,76,9,0,9,0,6675,0,0,0,120,4,3,3,1,1,3,4,1,4
2204,0,65,16,1,15,1,6675,1,1,29,120,4,4,4,2,4,3,4,3,4
9993,0,41,8,1,7,0,1070,0,1,48,120,1,3,2,3,1,1,3,3,4
19690,0,37,8,0,8,0,6675,1,0,5,120,1,3,3,1,1,3,4,2,4
8479,0,69,10,1,9,0,6675,0,0,9,120,4,3,3,3,2,3,1,2,4
24921,0,79,3,0,3,0,6675,0,0,1,120,4,1,1,2,2,3,3,1,4
8284,0,58,5,0,5,0,6675,1,0,100,120,3,2,2,2,4,3,4,4,4
22444,0,26,6,0,6,0,6675,0,0,0,120,1,2,2,1,1,3,3,1,4
10227,0,75,7,3,4,0,8000,4,3,47,120,4,2,2,4,4,4,4,3,4
402,0,25,9,0,9,0,6675,0,0,45,120,1,3,3,1,2,3,2,3,4
14547,0,37,5,1,4,0,500,0,2,0,120,1,1,2,2,4,1,1,1,4
22435,0,24,3,0,3,0,6675,0,1,14,120,1,1,1,1,3,3,1,2,4
34762,0,65,9,2,7,0,6675,0,0,54,120,4,3,3,4,4,3,3,4,4
13696,0,78,10,0,10,0,6675,0,0,4,120,4,3,3,2,1,3,1,2,4
1770,0,60,11,2,9,0,6675,2,0,92,120,3,3,3,4,3,3,4,4,4
31362,0,60,2,0,2,0,6675,0,0,100,120,3,1,1,2,4,3,1,4,4
10089,0,45,8,2,6,0,6675,0,2,24,120,2,3,2,4,2,3,3,3,4
8459,0,61,18,6,12,0,10216,0,0,3,120,3,4,4,4,1,4,3,1,4
24076,0,70,8,1,7,0,6675,0,0,0,120,4,3,3,3,1,3,4,1,4
17914,0,70,15,5,10,0,6675,0,1,12,120,4,4,3,4,2,3,2,2,4
27120,0,43,9,2,7,0,6675,0,0,120,120,2,3,3,4,3,3,2,4,4
12673,0,26,2,0,2,1,6675,0,1,100,120,1,1,1,2,4,3,3,4,4
21525,0,61,3,1,2,0,6675,0,0,0,120,3,1,1,3,2,3,3,1,4
23760,0,24,2,0,2,0,6675,0,0,5,120,1,1,1,1,2,3,1,2,4
19440,0,68,5,1,4,0,6675,0,0,8,120,4,1,1,3,2,3,2,2,4
617,0,34,8,0,8,0,6675,0,0,86,120,1,3,3,1,2,3,2,4,4
29532,0,50,10,1,9,0,6675,0,3,8,120,2,3,3,2,3,3,1,2,4
5287,0,26,6,0,6,0,6675,0,0,99,120,1,2,2,1,4,3,1,4,4
35929,0,47,7,1,6,0,6675,1,0,9,120,2,2,2,2,2,3,4,2,4
17955,0,45,7,1,6,0,6675,0,0,13,120,2,2,2,3,2,3,3,2,4
20728,0,70,6,0,6,0,6675,0,0,60,120,4,2,2,1,2,3,1,4,4
27745,0,35,4,0,4,0,6675,0,0,100,120,1,1,2,1,3,3,2,4,4
35957,0,42,6,1,5,0,6675,0,1,12,120,2,2,2,2,2,3,1,2,4
15528,0,53,7,1,6,0,6675,0,0,0,120,3,2,2,2,3,3,1,1,4
3394,0,71,23,8,15,0,7500,0,0,9,120,4,4,4,4,2,4,2,2,4
7262,0,56,6,1,5,0,6675,0,0,7,120,3,2,2,2,4,3,3,2,4
19874,0,54,5,0,5,0,6675,0,2,31,120,3,2,2,1,4,3,3,3,4
18295,0,41,11,2,9,0,6675,0,0,87,120,1,3,3,4,3,3,1,4,4
35577,0,38,15,2,13,1,10500,0,3,41,120,1,4,4,4,4,4,1,3,4
14727,0,66,13,2,11,0,6675,0,0,3,120,4,4,4,4,4,3,4,2,4
17738,0,56,4,1,3,0,6675,0,0,13,120,3,1,1,3,1,3,2,2,4
7318,0,59,5,0,5,0,6675,0,0,16,120,3,2,2,1,3,3,1,3,4
22849,0,33,6,1,5,0,6675,0,0,0,120,1,2,2,3,3,3,3,1,4
13024,0,59,6,0,6,0,6675,0,0,3,120,3,2,2,1,1,3,4,2,4
34723,0,47,15,1,14,0,6675,0,0,3,120,2,4,4,2,3,3,1,1,4
7123,0,42,5,1,4,0,1120,0,2,18,120,2,2,1,3,3,1,1,3,4
8950,0,43,1,0,1,0,6675,0,0,100,120,2,1,1,2,1,3,2,4,4
18492,0,27,2,0,2,0,6675,0,1,1,120,1,1,1,2,4,3,4,1,4
19202,0,53,12,0,12,0,6675,0,0,65,120,3,4,4,1,3,3,2,4,4
30754,0,55,8,3,5,0,6675,0,0,100,120,3,2,2,4,3,3,1,4,4
11284,0,77,12,1,11,0,6675,0,0,0,120,4,4,4,3,2,3,2,1,4
8598,0,73,3,2,1,0,6675,0,0,15,120,4,1,1,4,1,3,3,3,4
31755,0,63,22,1,21,0,6675,0,0,96,120,4,4,4,3,2,3,4,4,4
28491,0,50,2,0,2,0,6675,0,0,8,120,2,1,1,1,3,3,3,2,4
7243,0,64,8,0,8,0,6675,0,0,26,120,4,3,3,1,3,3,1,3,4
20850,0,67,7,0,7,0,6675,0,1,3,120,4,2,2,1,3,3,2,1,4
33881,0,62,4,0,4,0,6675,0,0,17,120,3,1,1,1,1,3,3,3,4
23150,0,82,11,3,8,0,2500,0,0,0,120,4,4,3,4,3,1,2,1,4
14237,0,26,1,0,1,0,6675,0,0,100,120,1,1,1,2,2,3,3,4,4
17297,0,52,1,0,1,0,6675,0,1,120,120,2,1,1,1,3,3,4,4,4
3427,0,38,8,2,6,0,2000,0,2,14,120,1,3,2,4,3,1,2,2,4
7139,0,33,11,0,11,0,6675,1,2,20,120,1,3,4,1,4,3,4,3,4
32751,0,64,8,2,6,0,6675,0,1,13,120,4,3,2,3,4,3,2,2,4
6154,0,66,4,1,3,0,6675,0,0,2,120,4,1,1,2,4,3,4,1,4
25835,0,38,4,0,4,0,6675,0,0,4,120,1,1,1,1,3,3,4,2,4
14668,0,78,2,0,2,0,6675,0,0,100,120,4,1,1,1,1,3,1,4,4
33595,0,76,6,0,6,0,6675,0,0,1,120,4,2,2,1,1,3,2,1,4
30847,0,40,12,2,10,0,2500,0,1,17,120,1,4,4,3,2,1,1,3,4
14092,0,50,3,0,3,0,6675,0,0,8,120,2,1,1,1,1,3,2,2,4
29711,0,28,5,1,4,0,6675,0,0,4,120,1,2,1,3,3,3,3,2,4
12335,0,40,6,1,5,0,2500,0,2,8,120,1,2,2,3,4,1,3,2,4
8380,0,49,9,2,7,0,6675,0,0,8,120,2,3,3,4,2,3,1,2,4
3761,0,56,11,1,10,0,6675,0,0,4,120,3,3,3,2,1,3,3,2,4
16250,0,68,10,0,10,0,6675,0,0,5,120,4,3,3,1,3,3,3,2,4
6956,0,36,7,0,7,0,6675,0,0,4,120,1,2,2,1,1,3,3,2,4
18884,0,55,13,1,12,0,6675,1,3,36,120,3,4,4,2,2,3,4,3,4
30606,0,58,10,1,9,0,3969,0,0,31,120,3,3,3,3,2,1,1,3,4
20012,0,42,6,1,5,0,6675,0,0,2,120,1,2,2,2,3,3,2,1,4
31675,0,61,8,2,6,0,6675,0,1,17,120,3,3,2,4,2,3,3,3,4
18082,0,63,10,1,9,0,500,0,0,10,120,4,3,3,2,3,1,2,2,4
2932,0,21,1,0,1,0,6675,0,0,45,120,1,1,1,1,2,3,3,3,4
34117,0,59,17,2,15,0,6675,0,0,66,120,3,4,4,4,1,3,4,4,4
7913,0,58,11,1,10,0,6675,0,0,20,120,3,4,3,2,1,3,2,3,4
14345,0,83,9,0,9,0,6675,0,0,2,120,4,3,3,2,1,2,3,1,4
14357,0,67,15,3,12,0,6675,0,0,0,120,4,4,4,4,2,3,3,1,4
2376,0,32,10,1,9,0,6675,0,0,38,120,1,3,3,3,2,3,2,3,4
27974,0,60,10,0,10,0,2800,0,1,0,0,3,3,4,1,3,1,2,1,1
32126,0,51,8,0,8,0,6675,0,0,0,0,2,3,3,2,2,3,1,1,1
13,0,66,2,0,2,0,2150,0,1,0,0,4,1,1,1,3,1,4,1,1
35291,0,77,2,0,2,0,5000,0,0,0,0,4,1,1,1,2,2,2,1,1
28943,0,85,3,0,3,0,2485,0,0,0,0,4,1,1,1,3,1,3,1,1
4236,0,68,1,0,1,0,5000,0,0,4,0,4,1,1,2,2,2,1,2,1
9207,0,78,4,0,4,0,4000,0,0,1,0,4,1,2,2,3,1,2,1,1
28677,0,75,3,0,3,0,1250,0,0,0,0,4,1,1,2,1,1,1,1,1
25066,0,54,2,0,2,0,3333,0,0,41,0,3,1,1,2,2,1,2,3,1
19283,0,32,1,0,1,0,1752,0,1,0,0,1,1,1,2,3,1,1,1,1
25749,0,60,1,0,1,0,11300,0,0,1,0,3,1,1,1,2,4,2,1,1
6558,0,70,6,0,6,0,2700,0,0,0,0,4,2,2,1,1,1,1,1,1
31821,0,88,7,0,7,0,4748,0,0,1,0,4,2,3,1,3,2,4,1,1
13893,0,75,3,0,3,0,3900,0,0,2,0,4,1,1,2,1,1,3,1,1
19053,0,22,1,0,1,0,820,0,0,100,0,1,1,1,1,1,1,3,4,1
1092,0,24,4,0,4,0,820,0,0,6,1,1,1,1,1,2,1,3,2,1
5247,0,68,9,1,8,0,9233,0,0,2,1,4,3,3,3,3,4,4,1,1
14379,0,55,4,0,4,0,4600,0,0,1,1,3,1,2,2,4,2,1,1,1
14262,0,83,3,0,3,0,5000,0,0,3,1,4,1,1,1,4,2,3,2,1
16639,0,84,9,0,9,0,5000,0,0,4,1,4,3,3,2,2,2,4,2,1
35584,0,47,1,0,1,0,1196,0,0,98,1,2,1,1,2,1,1,4,4,1
31473,0,67,6,0,6,0,3850,0,1,4,1,4,2,2,2,4,1,3,2,1
18165,0,65,6,0,6,0,9916,0,0,6,1,4,2,2,1,4,4,4,2,1
446,0,76,8,0,8,0,10487,0,0,4,1,4,3,3,1,1,4,1,2,1
15034,0,58,9,0,9,0,3000,0,0,2,1,3,3,3,2,2,1,4,1,1
30121,0,71,4,0,4,1,6666,0,0,100,1,4,1,1,2,4,2,4,4,1
3170,0,57,9,2,7,0,78111,0,0,1,2,3,3,2,4,2,4,1,1,1
28461,0,81,3,0,3,0,3550,0,0,4,2,4,1,1,1,3,1,3,2,1
13402,0,24,5,0,5,0,867,0,0,9,4,1,2,2,1,2,1,1,2,1
8649,0,62,5,0,5,0,7241,0,1,2,4,3,1,2,1,2,3,2,1,1
978,0,57,8,1,7,0,18333,0,0,4,5,3,3,3,3,4,4,2,2,1
7193,0,52,3,0,3,0,7094,1,0,0,5,2,1,1,2,1,3,4,1,1
20744,0,33,5,0,5,0,4700,1,0,9,6,1,2,2,1,4,2,4,2,1
14131,0,51,4,0,4,1,4500,1,0,0,6,2,1,1,2,4,2,4,1,1
20964,0,43,8,2,6,0,41666,1,0,4,6,2,3,2,3,3,4,4,2,1
26399,0,73,7,0,7,0,10833,0,0,4,6,4,2,3,2,2,4,3,2,1
23130,0,39,3,0,3,0,5136,0,1,36,6,1,1,1,1,2,2,1,3,1
4109,0,56,6,0,6,0,3878,0,1,90,6,3,2,2,2,4,1,3,4,1
26522,0,77,17,0,17,0,10500,1,0,16,7,4,4,4,2,2,4,4,3,1
2802,0,66,3,1,2,0,9619,0,1,7,7,4,1,1,2,2,4,2,2,1
17929,0,80,9,0,9,0,5500,0,0,2,7,4,3,3,1,1,2,1,1,1
25146,0,36,18,0,18,0,2916,0,1,9,7,1,4,4,1,4,1,2,2,1
28231,0,41,9,0,9,0,8000,0,2,28,7,1,3,3,2,3,4,2,3,1
9717,0,34,10,0,10,0,4583,0,0,30,7,1,3,4,1,4,2,2,3,1
2140,0,70,7,1,6,0,5619,0,0,1,8,4,2,2,3,4,2,1,1,1
29312,0,40,1,0,1,0,3875,0,0,15,8,1,1,1,1,1,1,3,3,1
5121,0,47,3,0,3,0,3165,0,0,32,9,2,1,1,1,3,1,3,3,1
14408,0,36,5,0,5,0,7000,0,0,48,9,1,1,2,1,3,3,1,3,1
1460,1,25,4,0,4,1,3800,1,0,120,10,1,1,1,1,4,1,4,4,1
29323,0,31,1,0,1,0,2846,0,1,100,10,1,1,1,1,1,1,3,4,1
3867,0,35,4,0,4,0,5100,0,4,34,10,1,1,1,1,3,2,1,3,1
35866,0,63,15,0,15,0,7500,0,0,2,11,4,4,4,2,4,4,2,1,1
4267,0,26,6,0,6,0,3180,0,0,0,11,1,2,2,2,1,1,4,1,1
17060,0,69,7,0,7,0,3900,0,0,0,11,4,2,2,1,1,1,1,1,1
14984,0,48,6,1,5,0,12500,0,2,16,12,2,2,2,2,3,4,1,3,1
17503,0,56,3,1,2,0,2934,0,1,3,12,3,1,1,3,2,1,4,2,1
7302,0,25,3,0,3,0,2400,0,0,100,13,1,1,1,1,1,1,1,4,1
5302,0,36,5,0,5,0,2200,0,0,0,13,1,2,2,1,1,1,2,1,1
1763,0,63,7,2,5,0,19000,0,0,2,13,4,2,2,4,3,4,1,1,1
29650,0,79,6,1,5,0,7068,0,0,32,13,4,2,2,3,4,3,1,3,1
32055,0,70,8,2,6,0,8855,0,0,2,14,4,3,2,4,1,4,1,1,1
12617,0,60,5,1,4,0,13000,0,0,1,14,3,2,2,3,3,4,1,1,1
22711,0,36,4,0,4,0,8400,2,2,100,14,1,1,1,2,2,4,4,4,1
16452,0,64,27,1,26,0,10000,0,0,6,14,4,4,4,2,2,4,1,2,1
30752,0,39,6,1,5,0,10452,1,2,12,14,1,2,2,3,3,4,4,2,1
15787,0,59,12,2,10,0,17834,0,0,1,15,3,4,3,4,2,4,2,1,1
28058,0,49,8,0,8,0,4999,0,0,15,15,2,3,3,1,4,2,2,3,1
14665,0,51,6,0,6,0,10735,1,3,66,16,2,2,2,1,4,4,4,4,1
29873,0,67,14,0,14,0,5200,0,0,24,16,4,4,4,1,4,2,2,3,1
30437,0,52,5,1,4,0,12916,0,2,26,16,2,2,2,3,2,4,2,3,1
30956,0,75,5,1,4,0,4629,0,0,3,16,4,2,1,3,3,2,2,2,1
19564,0,58,12,0,12,0,2605,0,1,4,17,3,4,4,1,1,1,1,2,1
15668,0,57,11,2,9,0,9440,0,0,2,17,3,3,3,4,1,4,2,1,1
32567,0,35,13,0,13,0,8750,0,1,3,17,1,4,4,1,3,4,3,2,1
1241,0,26,6,0,6,0,6008,0,1,100,17,1,2,2,1,1,2,1,4,1
25283,0,39,5,1,4,0,6276,0,2,28,17,1,2,1,2,1,2,2,3,1
6891,0,76,4,1,3,0,5800,0,0,22,17,4,1,1,3,1,2,2,3,1
30619,0,61,8,1,7,0,12100,0,0,5,17,3,3,3,3,1,4,2,2,1
14598,0,51,2,1,1,0,4910,0,1,95,18,2,1,1,3,2,2,3,4,2
477,0,47,18,1,17,0,7917,0,2,5,18,2,4,4,3,3,4,4,2,2
20627,0,31,6,0,6,0,6125,0,0,1,18,1,2,2,2,2,2,4,1,2
10759,0,87,6,0,6,0,1150,0,0,0,19,4,2,2,1,2,1,1,1,2
28541,0,42,4,0,4,0,3280,0,0,93,19,2,1,1,1,2,1,1,4,2
11633,0,42,7,0,7,0,5700,0,3,22,19,2,2,3,1,1,2,2,3,2
1201,0,43,6,1,5,0,8000,0,0,7,19,2,2,2,2,1,4,3,2,2
29495,1,32,5,0,5,6,4100,0,3,120,19,1,2,2,1,4,2,1,4,2
14551,0,37,11,1,10,0,20800,0,2,1,19,1,3,4,3,4,4,1,1,2
32313,0,73,11,0,11,0,3430,0,0,0,20,4,4,4,1,1,1,1,1,2
8332,0,50,10,2,8,0,11908,0,3,3,20,2,3,3,4,1,4,1,2,2
9650,0,40,4,0,4,2,1500,0,0,50,20,1,1,1,2,4,1,2,3,2
33566,0,51,11,2,9,0,12707,0,3,2,20,2,3,3,4,2,4,2,1,2
21331,0,68,14,1,13,0,8842,0,0,19,21,4,4,4,3,1,4,2,3,2
35432,0,55,6,1,5,0,4799,1,0,80,21,3,2,2,3,4,2,4,4,2
20795,0,63,14,2,12,0,14300,0,0,2,22,4,4,4,4,2,4,1,1,2
11020,0,43,3,0,3,1,4933,2,3,45,22,2,1,1,1,4,2,4,3,2
20731,0,55,11,1,10,0,9000,0,0,9,22,3,3,3,2,2,4,4,2,2
5240,0,62,11,3,8,0,6425,0,0,3,22,3,3,3,4,4,2,2,2,2
12588,0,78,5,1,4,0,6504,0,1,39,22,4,1,1,2,2,2,3,3,2
33941,0,66,13,1,12,0,5500,0,1,4,22,4,4,4,3,2,2,2,2,2
7927,0,59,16,1,15,0,10800,0,1,0,22,3,4,4,2,1,4,1,1,2
32657,0,65,13,1,12,0,3083,0,0,8,22,4,4,4,3,1,1,2,2,2
15821,0,50,5,1,4,0,7816,1,2,74,22,2,1,1,3,3,4,4,4,2
34743,0,41,9,0,9,0,5216,0,3,0,23,1,3,3,1,2,2,1,1,2
25156,0,49,11,3,8,0,54166,0,4,37,23,2,4,3,4,3,4,3,3,2
16799,0,50,7,2,5,0,8065,0,0,3,23,2,2,2,4,1,4,1,2,2
5230,0,32,11,0,11,0,5600,0,4,39,23,1,4,4,1,1,2,2,3,2
20314,0,62,11,1,10,0,3170,0,0,2,23,3,4,3,2,2,1,1,1,2
30360,0,41,12,0,12,0,5500,0,1,77,24,1,4,4,1,1,2,1,4,2
11146,0,61,5,0,5,1,5666,2,1,53,24,3,2,2,1,4,2,4,4,2
17076,0,40,4,1,3,0,10820,1,4,97,24,1,1,1,2,2,4,4,4,2
8224,0,51,10,2,8,0,10074,0,0,1,24,2,3,3,4,3,4,1,1,2
27704,0,48,10,1,9,0,7800,0,0,25,24,2,3,3,3,1,4,3,3,2
6731,0,48,17,1,16,0,6700,0,2,3,24,2,4,4,2,4,3,1,2,2
26733,0,43,7,0,7,0,3400,0,2,27,24,2,2,3,1,2,1,3,3,2
24488,0,62,11,2,9,0,11000,0,2,100,24,3,4,3,4,3,4,3,4,2
23712,0,72,6,1,5,0,3857,0,0,26,25,4,2,2,2,1,1,3,3,2
8918,0,60,3,1,2,0,6640,0,0,2,25,3,1,1,2,4,2,1,1,2
26438,0,41,7,2,5,0,10000,0,3,0,25,1,2,2,4,4,4,3,1,2
16596,0,68,13,0,13,0,2633,0,0,8,25,4,4,4,1,4,1,1,2,2
25285,0,58,8,1,7,0,18000,0,2,44,26,3,3,3,2,4,4,3,3,2
32416,0,73,6,0,6,0,2769,0,0,57,26,4,2,2,2,4,1,2,4,2
34265,0,59,12,2,10,0,13600,0,1,5,26,3,4,3,4,1,4,2,2,2
12557,0,78,16,1,15,0,4516,0,0,5,26,4,4,4,2,4,2,4,2,2
16798,0,72,9,1,8,0,4200,0,0,41,26,4,3,3,3,2,2,1,3,2
24764,0,39,6,1,5,0,7400,0,2,7,26,1,2,2,3,2,3,1,2,2
1727,0,78,6,0,6,0,1457,0,0,3,26,4,2,2,2,4,1,2,1,2
25829,0,52,5,2,3,0,12500,0,3,76,26,3,1,1,4,2,4,1,4,2
21289,0,36,10,2,8,0,9490,0,0,3,27,1,3,3,4,3,4,3,1,2
7710,0,26,3,0,3,0,2400,0,1,68,27,1,1,1,2,1,1,2,4,2
11300,0,75,6,1,5,0,4134,0,0,4,27,4,2,2,3,1,2,3,2,2
23246,1,53,21,0,21,1,5707,3,1,120,27,3,4,4,1,4,2,4,4,2
31492,0,39,5,0,5,0,3833,0,0,68,27,1,2,2,1,1,1,1,4,2
29606,0,58,12,1,11,0,5534,0,1,28,27,3,4,4,2,2,2,2,3,2
34840,0,78,7,1,6,0,2407,0,0,11,28,4,2,2,2,1,1,4,2,2
9501,0,73,14,1,13,0,2395,0,0,7,28,4,4,4,2,3,1,3,2,2
12849,0,59,8,1,7,0,1800,0,0,1,28,3,3,2,3,3,1,2,1,2
7113,0,27,4,0,4,0,1800,0,0,11,28,1,1,1,2,3,1,3,2,2
29771,0,47,8,1,7,0,10000,0,0,22,28,2,3,2,3,3,4,2,3,2
11937,0,61,35,1,34,0,14500,0,0,19,28,3,4,4,3,1,4,2,3,2
12313,0,42,9,0,9,0,2800,0,0,70,29,2,3,3,1,1,1,3,4,2
33305,0,35,8,2,6,0,12833,0,2,0,29,1,2,2,4,1,4,2,1,2
