user_id,default_flag,age,total_loan,sum_real_estate,sum_others,more_90_days_overdue,delayed_30_59,dependents,limite_credito,relacion_deudas_patrimonio,month_salary,cuartil_age,cuartil_total_loan,cuartil_month_salary,cuartil_limite_credito,cuartil_relacion_deudas_patrimonio,rr_age,rr_total_loan,rr_more_90_days_overdue,rr_delayed_30_59,rr_month_salary,rr_limite_credito,rango_age,rango_total_loan,rango_more_90_days_overdue,rango_delayed_30_59,rango_month_salary,rango_limite_credito,riesgo_age,riesgo_total_loan,riesgo_more_90_days_overdue,riesgo_delayed_30_59,riesgo_month_salary,riesgo_limite_credito
33003,1,36,7,0,7,3,1,0,100,120,5066,1,2,2,4,4,1.7573,1.1143,24.6195,5.5689,1.2387,3.921,21 - 41,5 - 7,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
21271,1,44,1,0,1,2,1,3,100,120,7215,2,1,3,4,4,1.2834,1.6775,24.6195,5.5689,0.6857,3.921,42 - 51,1 - 4,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
17391,1,47,3,1,2,3,1,0,54,120,7215,2,1,3,4,4,1.2834,1.6775,24.6195,5.5689,0.6857,3.921,42 - 51,1 - 4,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
20899,1,27,5,0,5,1,2,0,100,3,2090,1,1,1,4,1,1.7573,1.1143,24.6195,5.5689,1.6589,3.921,21 - 41,5 - 7,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
20248,1,25,6,0,6,0,2,0,120,18,2000,1,2,1,4,2,1.7573,1.1143,0.094,5.5689,1.6589,3.921,21 - 41,5 - 7,0 - 0,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
8130,1,30,8,2,6,2,4,0,120,32,5758,1,3,2,4,2,1.7573,0.6708,24.6195,5.5689,1.2387,3.921,21 - 41,8 - 10,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
8570,1,58,6,1,5,4,2,0,57,47,2870,3,2,1,4,3,0.7329,1.1143,24.6195,5.5689,1.6589,3.921,52 - 62,5 - 7,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
22416,1,43,12,5,7,11,2,0,97,82,5751,2,4,2,4,4,1.2834,0.6699,130.0199,5.5689,1.2387,3.921,42 - 51,11 - 42,11 - 90,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Elevado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
16790,1,36,7,1,6,4,3,0,85,94,2000,1,2,1,4,4,1.7573,1.1143,24.6195,5.5689,1.6589,3.921,21 - 41,5 - 7,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
28924,1,40,3,0,3,4,3,1,95,7,4500,1,1,2,4,1,1.7573,1.6775,24.6195,5.5689,1.2387,3.921,21 - 41,1 - 4,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
10673,1,33,3,0,3,1,4,1,87,16,4000,1,1,1,4,1,1.7573,1.6775,24.6195,5.5689,1.2387,3.921,21 - 41,1 - 4,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
14435,1,29,2,0,2,4,0,0,100,26,1800,1,1,1,4,2,1.7573,1.6775,24.6195,0.1198,1.6589,3.921,21 - 41,1 - 4,1 - 5,0 - 0,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo
26624,1,32,14,1,13,1,6,1,32,33,5055,1,4,2,3,2,1.7573,0.6699,24.6195,32.397,1.2387,0.1678,21 - 41,11 - 42,1 - 5,5 - 8,4000 - 6240,15 - 52,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo
31765,1,63,4,1,3,2,2,0,100,35,5800,4,1,2,4,2,0.2987,1.6775,24.6195,5.5689,1.2387,3.921,63 - 97,1 - 4,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
7847,1,33,4,0,4,0,2,1,120,22,2667,1,1,1,4,2,1.7573,1.6775,0.094,5.5689,1.6589,3.921,21 - 41,1 - 4,0 - 0,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
7058,1,23,10,0,10,4,1,1,80,23,1914,1,3,1,4,2,1.7573,0.6708,24.6195,5.5689,1.6589,3.921,21 - 41,8 - 10,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
12212,1,41,5,1,4,1,4,2,95,74,5000,1,1,2,4,3,1.7573,1.1143,24.6195,5.5689,1.2387,3.921,21 - 41,5 - 7,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
24613,1,32,8,0,8,2,1,0,120,120,5066,1,3,2,4,4,1.7573,0.6708,24.6195,5.5689,1.2387,3.921,21 - 41,8 - 10,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
29347,1,26,2,0,2,4,1,0,91,3,1880,1,1,1,4,1,1.7573,1.6775,24.6195,5.5689,1.6589,3.921,21 - 41,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
23193,1,47,4,0,4,4,1,1,86,5,7765,2,1,4,4,1,1.2834,1.6775,24.6195,5.5689,0.4559,3.921,42 - 51,1 - 4,1 - 5,1 - 4,7500 - 45000,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
9391,1,36,7,0,7,2,4,0,87,19,2500,1,2,1,4,2,1.7573,1.1143,24.6195,5.5689,1.6589,3.921,21 - 41,5 - 7,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
35255,1,48,6,0,6,2,1,0,71,21,7000,2,2,3,4,2,1.2834,1.1143,24.6195,5.5689,0.6857,3.921,42 - 51,5 - 7,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
17285,1,51,5,1,4,4,0,3,120,51,2250,2,2,1,4,3,1.2834,1.1143,24.6195,0.1198,1.6589,3.921,42 - 51,5 - 7,1 - 5,0 - 0,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo
16214,1,38,9,1,8,4,1,5,120,52,8850,1,3,4,4,3,1.7573,0.6708,24.6195,5.5689,0.4559,3.921,21 - 41,8 - 10,1 - 5,1 - 4,7500 - 45000,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
18265,1,55,3,2,1,1,3,0,100,58,3985,3,1,1,4,3,0.7329,1.6775,24.6195,5.5689,1.6589,3.921,52 - 62,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
23388,1,41,4,0,4,3,1,0,88,120,5066,1,1,2,4,4,1.7573,1.6775,24.6195,5.5689,1.2387,3.921,21 - 41,1 - 4,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
7380,1,43,6,0,6,3,1,4,88,7,7680,2,2,4,4,1,1.2834,1.1143,24.6195,5.5689,0.4559,3.921,42 - 51,5 - 7,1 - 5,1 - 4,7500 - 45000,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
17760,1,30,3,0,3,2,1,0,100,7,6200,1,1,2,4,1,1.7573,1.6775,24.6195,5.5689,1.2387,3.921,21 - 41,1 - 4,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
1460,1,25,4,0,4,1,1,0,120,10,3800,1,1,1,4,1,1.7573,1.6775,24.6195,5.5689,1.6589,3.921,21 - 41,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
33747,1,49,11,2,9,4,3,4,89,32,6150,2,4,2,4,2,1.2834,0.6699,24.6195,5.5689,1.2387,3.921,42 - 51,11 - 42,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
20898,1,36,6,0,6,1,1,0,73,120,5066,1,2,2,4,4,1.7573,1.1143,24.6195,5.5689,1.2387,3.921,21 - 41,5 - 7,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
23805,1,50,7,0,7,2,4,0,120,120,7215,2,2,3,4,4,1.2834,1.1143,24.6195,5.5689,0.6857,3.921,42 - 51,5 - 7,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
18688,1,47,6,0,6,1,1,0,86,120,7215,2,2,3,4,4,1.2834,1.1143,24.6195,5.5689,0.6857,3.921,42 - 51,5 - 7,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
3945,1,53,3,0,3,2,2,0,100,120,7434,3,1,3,4,4,0.7329,1.6775,24.6195,5.5689,0.6857,3.921,52 - 62,1 - 4,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
26684,1,36,3,0,3,2,1,0,120,11,5112,1,1,2,4,1,1.7573,1.6775,24.6195,5.5689,1.2387,3.921,21 - 41,1 - 4,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
31979,1,40,3,0,3,1,2,0,59,24,4000,1,1,2,4,2,1.7573,1.6775,24.6195,5.5689,1.2387,3.921,21 - 41,1 - 4,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
19886,1,28,7,1,6,0,3,0,120,44,4522,1,2,2,4,3,1.7573,1.1143,0.094,5.5689,1.2387,3.921,21 - 41,5 - 7,0 - 0,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
23063,1,55,5,1,4,1,1,3,75,79,2750,3,1,1,4,3,0.7329,1.1143,24.6195,5.5689,1.6589,3.921,52 - 62,5 - 7,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
25048,1,51,11,1,10,2,4,0,48,120,7215,2,3,3,3,4,1.2834,0.6699,24.6195,5.5689,0.6857,0.1678,42 - 51,11 - 42,1 - 5,1 - 4,6241 - 7499,15 - 52,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Mínimo
21977,1,50,26,3,23,1,4,0,48,120,4400,2,4,2,3,4,1.2834,0.6699,24.6195,5.5689,1.2387,0.1678,42 - 51,11 - 42,1 - 5,1 - 4,4000 - 6240,15 - 52,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Mínimo
20791,1,34,8,1,7,1,2,2,95,120,5066,1,3,2,4,4,1.7573,0.6708,24.6195,5.5689,1.2387,3.921,21 - 41,8 - 10,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
21577,1,47,25,0,25,0,4,2,120,14,5333,2,4,2,4,1,1.2834,0.6699,0.094,5.5689,1.2387,3.921,42 - 51,11 - 42,0 - 0,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
21009,1,56,1,0,1,4,1,0,100,22,3500,3,1,1,4,2,0.7329,1.6775,24.6195,5.5689,1.6589,3.921,52 - 62,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
8344,1,51,6,1,5,1,3,0,73,24,4741,2,2,2,4,2,1.2834,1.1143,24.6195,5.5689,1.2387,3.921,42 - 51,5 - 7,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
22946,1,54,8,1,7,1,2,2,76,39,6000,3,3,2,4,3,0.7329,0.6708,24.6195,5.5689,1.2387,3.921,52 - 62,8 - 10,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
26378,1,32,4,0,4,1,0,2,120,43,1800,1,1,1,4,3,1.7573,1.6775,24.6195,0.1198,1.6589,3.921,21 - 41,1 - 4,1 - 5,0 - 0,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo
22357,1,61,10,2,8,2,4,0,97,53,7915,3,3,4,4,3,0.7329,0.6708,24.6195,5.5689,0.4559,3.921,52 - 62,8 - 10,1 - 5,1 - 4,7500 - 45000,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
269,1,38,14,2,12,1,4,1,120,88,8000,1,4,4,4,4,1.7573,0.6699,24.6195,5.5689,0.4559,3.921,21 - 41,11 - 42,1 - 5,1 - 4,7500 - 45000,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
9985,1,39,8,1,7,1,1,0,120,96,2827,1,3,1,4,4,1.7573,0.6708,24.6195,5.5689,1.6589,3.921,21 - 41,8 - 10,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
19602,1,39,5,1,4,0,3,2,120,120,1200,1,2,1,4,4,1.7573,1.1143,0.094,5.5689,1.6589,3.921,21 - 41,5 - 7,0 - 0,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
3507,1,54,4,1,3,1,3,2,100,27,4760,3,1,2,4,2,0.7329,1.6775,24.6195,5.5689,1.2387,3.921,52 - 62,1 - 4,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
25486,1,30,3,0,3,4,1,1,100,28,3125,1,1,1,4,2,1.7573,1.6775,24.6195,5.5689,1.6589,3.921,21 - 41,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
14956,1,60,8,1,7,3,1,0,98,34,4700,3,3,2,4,2,0.7329,0.6708,24.6195,5.5689,1.2387,3.921,52 - 62,8 - 10,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
7931,1,51,14,1,13,0,4,1,96,53,6395,2,4,3,4,3,1.2834,0.6699,0.094,5.5689,0.6857,3.921,42 - 51,11 - 42,0 - 0,1 - 4,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Mínimo,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
20729,1,47,5,2,3,2,1,3,100,60,5266,2,2,2,4,3,1.2834,1.1143,24.6195,5.5689,1.2387,3.921,42 - 51,5 - 7,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
22491,1,42,13,0,13,1,3,0,92,18,8942,2,4,4,4,1,1.2834,0.6699,24.6195,5.5689,0.4559,3.921,42 - 51,11 - 42,1 - 5,1 - 4,7500 - 45000,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
4060,1,43,4,0,4,1,1,3,120,32,7800,2,1,4,4,2,1.2834,1.6775,24.6195,5.5689,0.4559,3.921,42 - 51,1 - 4,1 - 5,1 - 4,7500 - 45000,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
16491,1,36,2,0,2,4,0,2,120,33,3000,1,1,1,4,2,1.7573,1.6775,24.6195,0.1198,1.6589,3.921,21 - 41,1 - 4,1 - 5,0 - 0,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo
12677,1,47,6,1,5,6,2,1,75,53,4466,2,2,2,4,3,1.2834,1.1143,208.9606,5.5689,1.2387,3.921,42 - 51,5 - 7,6 - 10,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Elevado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
29623,1,30,12,1,11,2,3,2,120,54,4159,1,4,2,4,3,1.7573,0.6699,24.6195,5.5689,1.2387,3.921,21 - 41,11 - 42,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
2891,1,59,7,1,6,1,5,1,120,56,5210,3,2,2,4,3,0.7329,1.1143,24.6195,32.397,1.2387,3.921,52 - 62,5 - 7,1 - 5,5 - 8,4000 - 6240,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo
11702,1,58,12,9,3,0,6,0,100,120,5416,3,4,2,4,4,0.7329,0.6699,0.094,32.397,1.2387,3.921,52 - 62,11 - 42,0 - 0,5 - 8,4000 - 6240,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo
34283,1,52,5,1,4,2,3,0,0,120,7434,3,2,3,1,4,0.7329,1.1143,24.6195,5.5689,0.6857,0.055,52 - 62,5 - 7,1 - 5,1 - 4,6241 - 7499,0 - 2,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Mínimo
21979,1,44,1,0,1,98,20,2,100,0,6283,2,1,3,4,1,1.2834,1.6775,,74.2971,0.6857,3.921,42 - 51,1 - 4,,9 - 20,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Mínimo,Riesgo Elevado,Riesgo Mínimo,Riesgo Bajo
21189,1,46,7,0,7,2,3,2,120,12,5691,2,2,2,4,1,1.2834,1.1143,24.6195,5.5689,1.2387,3.921,42 - 51,5 - 7,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
13587,1,41,3,0,3,5,1,3,22,16,3177,1,1,1,3,1,1.7573,1.6775,24.6195,5.5689,1.6589,0.1678,21 - 41,1 - 4,1 - 5,1 - 4,201 - 3999,15 - 52,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Mínimo
10391,1,26,6,0,6,0,2,0,120,22,2032,1,2,1,4,2,1.7573,1.1143,0.094,5.5689,1.6589,3.921,21 - 41,5 - 7,0 - 0,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
34007,1,69,2,0,2,1,2,0,100,38,2800,4,1,1,4,3,0.2987,1.6775,24.6195,5.5689,1.6589,3.921,63 - 97,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
19696,1,62,9,2,7,3,3,0,77,80,4508,3,3,2,4,3,0.7329,0.6708,24.6195,5.5689,1.2387,3.921,52 - 62,8 - 10,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
34608,1,46,7,0,7,2,4,0,120,120,7215,2,2,3,4,4,1.2834,1.1143,24.6195,5.5689,0.6857,3.921,42 - 51,5 - 7,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
32541,1,50,14,2,12,0,6,0,89,120,7215,2,4,3,4,4,1.2834,0.6699,0.094,32.397,0.6857,3.921,42 - 51,11 - 42,0 - 0,5 - 8,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo
32006,1,42,4,0,4,2,0,2,120,14,6673,2,1,3,4,1,1.2834,1.6775,24.6195,0.1198,0.6857,3.921,42 - 51,1 - 4,1 - 5,0 - 0,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Mínimo,Riesgo Mínimo,Riesgo Bajo
29495,1,32,5,0,5,6,0,3,120,19,4100,1,1,2,4,2,1.7573,1.1143,208.9606,0.1198,1.2387,3.921,21 - 41,5 - 7,6 - 10,0 - 0,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Elevado,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo
30744,1,40,13,0,13,0,4,2,120,23,5450,1,4,2,4,2,1.7573,0.6699,0.094,5.5689,1.2387,3.921,21 - 41,11 - 42,0 - 0,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
896,1,43,4,0,4,1,2,1,90,26,2500,2,1,1,4,2,1.2834,1.6775,24.6195,5.5689,1.6589,3.921,42 - 51,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
31591,1,45,8,1,7,2,3,1,49,31,5500,2,3,2,3,2,1.2834,0.6708,24.6195,5.5689,1.2387,0.1678,42 - 51,8 - 10,1 - 5,1 - 4,4000 - 6240,15 - 52,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Mínimo
18616,1,43,9,1,8,1,3,2,120,39,11499,2,3,4,4,3,1.2834,0.6708,24.6195,5.5689,0.4559,3.921,42 - 51,8 - 10,1 - 5,1 - 4,7500 - 45000,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
10917,1,48,11,1,10,0,5,3,120,47,5300,2,3,2,4,3,1.2834,0.6699,0.094,32.397,1.2387,3.921,42 - 51,11 - 42,0 - 0,5 - 8,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo
14976,1,43,3,0,3,3,1,1,100,49,1280,2,1,1,4,3,1.2834,1.6775,24.6195,5.5689,1.6589,3.921,42 - 51,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
464,1,44,4,2,2,2,2,2,100,55,1959,2,1,1,4,3,1.2834,1.6775,24.6195,5.5689,1.6589,3.921,42 - 51,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
12551,1,34,4,0,4,2,0,1,98,120,5066,1,1,2,4,4,1.7573,1.6775,24.6195,0.1198,1.2387,3.921,21 - 41,1 - 4,1 - 5,0 - 0,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo
34178,1,50,5,2,3,3,1,1,99,120,7215,2,2,3,4,4,1.2834,1.1143,24.6195,5.5689,0.6857,3.921,42 - 51,5 - 7,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
28692,1,55,8,0,8,0,6,1,120,120,7434,3,3,3,4,4,0.7329,0.6708,0.094,32.397,0.6857,3.921,52 - 62,8 - 10,0 - 0,5 - 8,6241 - 7499,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo
